Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
hoyo fitur ganti klamin wess yg kasih reting jelek gendeng palane 🙏🙏🙏🙏💯💯💯,hoyo fitur ganti klamin wess kasih reting jelek gendeng palane,Negative,Negative
yg rate apa yg dapat apa... ngg jelas sampai 90 pulah gachanya malah yg rate up ngg dapat .. calon deat game mending main solo leveling free to play masih bisa ngimbangin setiap hari di kasih suplay ..,rate pulah gachanya rate up calon deat mending solo leveling free play ngimbangin kasih suplay,Negative,Negative
Game-nya sudah bagus cuman kurang optimalisasi utk perangkat² lain supaya FPS lebih lancar.,bagus cuman optimalisasi perangkat fps lancar,Negative,Negative
"kalah 80 pity mulu tidak dapat karakter yang diinginkan, sudah muak 😢",kalah pity mulu karakter muak,Negative,Negative
Semoga jadi game baik,moga,Positive,Positive
Game apaan ini!!!!!!! Sumpah satisfying bet combat nya gila... Combat nya terlalu bagus.,sumpah satisfying combat gila combat bagus,Negative,Negative
love this game a lot,love this lot,Positive,Positive
"Game terbaik , yg bilang game nya sering frame drop bearti HP kalian kentang untuk segera ganti kaya gua, bilang ga punya duit ya kerja, ga punya kerjaan nyupang sono di pelabuhan ratu🤣",baik bilang frame drop bearti hp kentang ganti gua bilang duit kerja nyupang sono labuh ratu,Negative,Negative
gua kira update 49 gb ternyata aku salah (2.1),gua update gb salah,Negative,Negative
gacor kang,gacor kang,Positive,Positive
"Udah sabar banget nungguin game nya rilis, pas udah rilis malah stuck di black screen pas awal masuk",sabar tunggu rilis pas rilis stuck black screen pas,Positive,Positive
😎👍bagus banget grafik nya 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,bagus grafik,Positive,Positive
"game nya bagus banget, lore/story nya gampang mudeng, karakter pun, ul lala~",bagus lorestory gampang mudeng karakter ul lala,Negative,Negative
"stop inflasi hp, buff beberapa agent udah tau pity sering medit + ga pernah di kasih menang rate on. ya kali Luh nyuruh gw solo pake Lycaon m3",stop inflasi hp buff agent tau pity medit kasih menang rate on lu nyuruh solo pakai lycaon,Negative,Negative
Didalam apk download 17 giga gk ngotak parah,dalam apk download giga ngotak parah,Negative,Negative
Bagus dari segi gameplay dan story tapi tolong untuk dimaksimalkan lagi untuk platform android performanya,bagus segi gameplay story tolong maksimal platform android performa,Positive,Positive
"Performa game nya berantakan gak kayak dulu, aku pakai Xiaomi Pad 6s pro di game berat lainya aman, cuman disini aja yang fps drop parah. Sering force close waktu gacha dll.....",performa beranta pakai xiaomi pad pro berat lai aman cuman fps drop parah force close waktu gacha dll,Negative,Negative
Hehehehe,hehehehe,Positive,Positive
I love it💜,love,Positive,Positive
Ini game bagus banget!! Cuma lambat update story aja semoga kedepannya akan sering sering update story lagi.,bagus lambat update story moga depan update story,Negative,Positive
good,good,Positive,Positive
mantap berasa game anime,mantap asa anime,Positive,Positive
"please optimalkan game nya, padahal dlu lancar bgt gw main sekarang ntah kenapa jadi patah patah",please optimal lancar patah patah,Negative,Negative
lupa rating bejire,lupa rating bejire,Negative,Positive
Joss gandoss tenan👍👍🔥🔥,joss gandoss tenan,Positive,Positive
"nice banget, terus pertahankan konsisten nya yak :)",nice tahan konsisten,Positive,Positive
akun bagus gua hilang sendiri,akun bagus gua hilang,Negative,Negative
Story bagus dan unik sih mode TV nya gw suka tuh mode 😆😁,story bagus unik mode tv suka tuh mode,Positive,Positive
yeah!!🌟🌟🌟🌟🌟✨,yeah,Positive,Positive
Bagus bgt,bagus,Positive,Positive
Sedikit kecewa di update terbaru ini karna karakter terbaru yaitu pulchra tidak memiliki jiggle on her chest😔 seperti nicole dan rina,kecewa update baru karakter baru pulchra milik jiggle on her chest nicole rina,Negative,Negative
kenapa force close woii oerengkat gw kompatibel anj chipsetnya juga lumayan helio g100,force close woii oerengkat kompatibel anjing chipsetnya lumayan hio,Negative,Negative
"Game Yang bagus,Alur cerita gak ngebosenin sama Desain Character keren",bagusalur cerita ngebosenin desain character keren,Positive,Positive
Give more polycrome.,give more polycrome,Positive,Negative
"Terimakasih sudah memberikan pengalaman bermain yang menyenangkan, sayang device berkata tidak",terimakasih alam main senang sayang device,Positive,Positive
game ngantuk,ngantuk,Negative,Negative
"Jangan menyerah tetap semangat, hiraukan orang yg membencimu, tetap bangkit sampai kapanpun terus berusaha",serah semangat hirau benci bangkit usaha,Negative,Negative
"seperti biasa, trash game from hoyoverse",trash from hoyoverse,Positive,Positive
Gamenya storynya bagus dan sangat banyak skin,storynya bagus skin,Positive,Positive
"Sedikit memperlambat perkegarakan, loading ketika login terlalu lama .berganti tempat juga lama tolong di perbaiki lah, buat kmi para player yg cuma bisa main di hp, trus penyimpanannya tolong agak di perkecil, Trus update nya juga gak ngotak, Hampir 10 GB,GAME APAAN ruang penyimpanannya terlalu besar tolong yaa developer hoyoferse, di perkecil jadi agar bnyak peminatnya trima",lambat perkegarakan loading login ganti tolong baik player hp simpan tolong kecil update ngotak gbgame ruang simpan tolong developer hoyoferse kecil minat terima,Negative,Negative
Tolong bisu nya ditambal,tolong bisu tambal,Negative,Negative
"ini game nya bgs cuma loading nya tuh lama banget ,saya kasih bintang 3 kalo loading nya cepet baru saya kasih bintang full",bagus loading tuh kasih bintang loading cepat kasih bintang full,Negative,Negative
"fast respond, good performance, good story, nice design and more, even there some bug but overall it's good game",fast respond good performance good story nice design and more even there some bug but overall its good,Positive,Positive
"Permainan ini sangat baik dan berjalan dengan lancar, terutama untuk permainan yang ringan seperti ini.",main jalan lancar main ringan,Negative,Negative
nice gameee,nice,Positive,Positive
"Bagus game ya... Tapi mungkin bisa lebih dioptimalkan lagi, biar bisa lebih smooth game play ny",bagus optimal biar smooth play,Positive,Positive
add s character for begginer,character for begginer,Positive,Positive
"Gameplay terbilang seru, meskipun sedikit quest & event/terbilang gampang tamat. Tapi tetep ok sih, dan yg terpenting Game Ramah ke Player. The Best",gameplay bilang seru quest eventterbilang gampang tamat ok penting ramah player the best,Positive,Positive
game sempurna saya suka,sempurna suka,Positive,Positive
"Semuanya sangat bagus, terimakasih HoYoverse sudah menemani hari-hari ku, semoga game nya bertahan lebih lama lagi.. OK👍",bagus terimakasih hoyoverse tani harihari ku moga tahan ok,Positive,Positive
"dear dev, can you fix the bug loggin, i try everything to login but still the game said ""too many request bla bla bla"" i try login with Facebook or X (Twitter) and even use VPN its still same cant login the game, i just wanna link my account to gmail so it's gonna ez to login, can u fix it right now, i try so many things except uninstall and install again i dont wanna redownload again cuz its gonna take so long time, pls dev fixed right now",dear dev can you fix the bug loggin try everything login but still the said too many request bla bla bla try login with facebook twitter and even use vpn its still same cant login the just wan na link my account gmail sok its gon na ez login can lu fix right now try sok many things except uninstall and install again dont wan na redownload again cuz its gon na take sok long time pls dev fixed right now,Negative,Negative
Manaaa tombol keluarnya woyyy,tombol keluar woy,Negative,Negative
Please help me frame drop on Snapdragon 845 and crash Make sure smooth gameplay ITS enough for me,please help me frame drop on snapdragon and crash pakai sure smooth gameplay its enough for me,Negative,Negative
"ga dpt hugo, kalah rate off 2 kali. apalah. personal bgt.",hugo kalah rate off apa personal,Negative,Negative
tolong di perbaiki bug nya,tolong baik bug,Negative,Negative
tolong perbaiki kompabilitas nya,tolong baik kompabilitas,Positive,Positive
"Kikir amat bansos nya, udah size gede game jelek, ui jelek pula",kikir bansos size gede jelek ui jelek,Negative,Negative
Sering framedrop di awal main padahal device lumayan (Poco f5) tolong di fix la,framedrop device lumayan poco tolong fix,Negative,Negative
"Sangat amat menikmati game nya, semuanya serba baru mau itu fitur, UI, mekanik/pattern battle. Tidak mengecewakan, enjoy sih mainnya. Uniknya untuk menceritakan kisahnya berbentuk komik dan interaksi antar Wise dan Belle yang asik dan ga bisu juga. Bintang 5 lah.",nikmat serba fitur ui mekanikpattern battle kecewa enjoy main unik cerita kisah bentuk komik interaksi wise belle asik bisu bintang,Positive,Negative
GGWP bagus tapi kebanyakan black screen trus ni game banyak ngomongnya dan jangan lupa ni game berat harus spek yg mumpuni biar lancar main game ini...,ggwp bagus banyak black screen omong lupa berat spek mumpuni biar lancar,Negative,Negative
walah cik gacor gamenya,walah cik gacor,Positive,Positive
Gamenya oke banget,oke,Positive,Positive
"Seru,,event banyak,,gameplay asik.. Sayang handphone nya kurang mendukung😅 Nanti lanjut kalo handphonenya dah support y😁",seruevent banyakgameplay asik sayang handphone dukung handphonenya deh support,Positive,Positive
udah aman udah nyaman nggak ada gangguan,aman nyaman ganggu,Positive,Positive
Oke,oke,Positive,Positive
mantap gacor,mantap gacor,Positive,Positive
"game terbaik game action RPG dengan gaya bermain hack and Slash bener bener unik,gamenya seru dan sistem gachanya kgk pelit cuman rada grinding ajah, overall recommended (di naga 7 gen 3 sih gamenya lancar, klo dibawah itu harusnya bisa juga tapi grafiknya turunin)",baik action rpg gaya main hack and slash unikgamenya seru sistem gachanya pelit cuman rada grinding overall recommended naga gen lancar bawah grafik turunin,Negative,Negative
Itu Update?,update,Negative,Negative
terbaik lah,baik,Positive,Positive
"best hoyo game inimah, diantara game hoyo yg lain ini yg paling ramah f2p",best hoyo inimah hoyo ramah fp,Positive,Positive
"animasinya ga kaku, reward ga pelit, desainnya karakter nya menarik, story nya juga bagus",animasi kaku reward pelit desain karakter tarik story bagus,Positive,Positive
"game nya bagus grafik juga bagus banget,tapi ini sistem gachanya kenapa sulit banget buat kita mendapatkan karakter sss sekalian dapat ss malah bukan karakter yang kita incar munculnya malah karakter lain,dari gw pertama kali download zzz ini gw entah sudah berapa banyak buat gacha mendapatkan karakter Ellen Joe gak dapat dapat lain kali di diperbaiki gw juga kesel aja gak dapat karakternya",bagus grafik bagus bangettapi sistem gachanya sulit karakter ss karakter incar muncul karakter laindari download gacha karakter ellen joe baik kesel karakter,Negative,Negative
Masih bagusan game pgr ketimbang ini,bagus pgr ketimbang,Positive,Positive
Tulung updatenya udah mulai extreme,tulung updatenya extreme,Positive,Negative
"Bagus, saya suka",bagus suka,Positive,Positive
Akhirnya liris udah lama banget nungguin ini game,liris tunggu,Negative,Negative
"Sulit untuk login bahkan beberapa kali tidak bisa login, sistem menyuruh buat verifikasi tapi page verifikasi ga muncul, terus nyuruh tunggu, sudah ditungguin lama masih sama",sulit login login sistem suruh verifikasi page verifikasi muncul nyuruh tunggu ditungguin,Negative,Negative
"Terlalu banyak loading screen yang menggangu, walau hanya sebentar tapi sangat banyak. Gameplay bermain puzzle TV yang terlalu banyak membuat malas bermain",loading screen menggangu sebentar gameplay main puzzle tv malas main,Negative,Negative
Opsional,opsional,Positive,Positive
Gamenya seru,seru,Positive,Positive
Bagus banget gamenya,bagus,Positive,Positive
"berat jem, tapi bagus",berat jem bagus,Negative,Negative
"sekarang jadi tidak kompeten di perangkat saya, tdinya masih bisa di mainkan",kompeten perangkat tdinya main,Negative,Positive
game baik 👍 no debat,no debat,Positive,Positive
kalau jamu nyari game yg punya combat visual keren bgt ini untk kamu bgt deh. tapi kalau kamu anak alim aku kurang rekomend krn character design nya freaky cho. selain itu tidak ada yg kurang sih. minus 1 bintang karena endgamenya susah 💔,jamu cari combat visual keren deh anak alim rekomend character design freaky cho minus bintang endgamenya susah,Negative,Negative
"Combat, karakter design, dan story udah lumayan bagus. Worldbuildingnya juga lumayan oke, meskipun masih ada beberapa hal yang perlu ditingkatkan (seperti bagian TV-TV itu). Menurut saya akan lebih baik jika sesi combatnya diperbanyak lagi, karena combat yang saya rasa paling bagus di game ini.",combat karakter design story lumayan bagus worldbuildingnya lumayan oke tingkat tvtv sesi combatnya banyak combat bagus,Positive,Positive
"BOI PAS MAU MASUK HARUS MELEWATI 7 GERBANG PEMBUKAAN LOADING YG LAMAAA BANGET, ion have a whole day just for u cuh 😭😭 gua udh nunggu kayak seharian buat login ini doang",boi pas lewat gerbang buka loading ion have whole day just for lu cuh gua tunggu hari login doang,Negative,Negative
